Location,Date,Year,Month,Day,Hour,AQI,PM2.5,PM10,O3,CO,SO2,NO2,Temperature,Humidity,AQI_Class
Kathmandu,2024-01-09,2024,1,9,20,415,197.97,362.6,40.62,0.6,26.46,21.38,19.4,49.7,Hazardous
Kathmandu,2024-01-09,2024,1,9,21,383,182.43,400.15,33.45,1.05,23.63,59.61,16.2,46.5,Hazardous
Kathmandu,2024-01-09,2024,1,9,22,297,141.71,249.1,43.35,1.02,30.39,58.16,18.6,39.8,Very_Unhealthy
Kathmandu,2024-01-09,2024,1,9,23,195,93.13,141.43,51.32,1.0,25.22,60.5,9.1,42.5,Unhealthy
Kathmandu,2024-01-10,2024,1,10,0,185,88.55,171.82,25.91,0.91,6.1,76.37,13.4,32.1,Unhealthy
Kathmandu,2024-01-10,2024,1,10,1,170,81.24,128.12,26.06,0.92,19.36,64.25,16.0,36.1,Unhealthy
Kathmandu,2024-01-10,2024,1,10,2,231,110.2,222.05,28.29,0.59,28.18,46.78,13.1,37.0,Very_Unhealthy
Kathmandu,2024-01-10,2024,1,10,3,200,95.71,164.59,33.69,0.62,32.02,60.46,18.4,43.5,Unhealthy
Kathmandu,2024-01-10,2024,1,10,4,181,86.33,166.35,42.32,0.5,39.05,30.83,15.6,38.7,Unhealthy
Kathmandu,2024-01-10,2024,1,10,5,230,109.93,187.13,32.68,0.61,37.68,65.68,20.8,46.9,Very_Unhealthy
Kathmandu,2024-01-10,2024,1,10,6,253,120.55,237.91,52.74,1.16,33.16,30.33,23.0,36.9,Very_Unhealthy
Kathmandu,2024-01-10,2024,1,10,7,370,176.37,300.06,37.7,0.53,21.77,24.14,23.7,46.2,Hazardous
Kathmandu,2024-01-10,2024,1,10,8,262,125.04,248.5,43.47,0.52,28.44,47.17,24.9,58.6,Very_Unhealthy
Kathmandu,2024-01-10,2024,1,10,9,343,163.49,318.24,48.69,0.39,31.98,10.36,29.6,61.5,Hazardous
Kathmandu,2024-01-10,2024,1,10,10,199,94.9,169.38,39.1,0.48,38.74,32.48,27.5,72.5,Unhealthy
Kathmandu,2024-01-10,2024,1,10,11,198,94.34,184.16,42.97,0.78,30.31,75.57,30.5,68.2,Unhealthy
Kathmandu,2024-01-10,2024,1,10,12,211,100.54,212.9,59.89,0.66,22.34,75.56,29.4,76.4,Very_Unhealthy
Kathmandu,2024-01-10,2024,1,10,13,236,112.82,245.2,20.37,0.81,8.76,78.81,33.4,70.7,Very_Unhealthy
Kathmandu,2024-01-10,2024,1,10,14,185,88.44,166.29,54.04,0.72,11.75,17.89,34.8,65.6,Unhealthy
Kathmandu,2024-01-10,2024,1,10,15,206,98.49,158.94,27.45,0.96,32.68,49.74,26.2,75.1,Very_Unhealthy
Kathmandu,2024-01-10,2024,1,10,16,223,106.46,223.48,40.61,0.38,28.42,22.93,24.8,78.3,Very_Unhealthy
Kathmandu,2024-01-10,2024,1,10,17,230,109.87,175.62,30.43,0.51,31.38,76.78,23.4,71.8,Very_Unhealthy
Kathmandu,2024-01-10,2024,1,10,18,299,142.49,214.88,22.48,0.41,15.74,38.38,25.0,61.5,Very_Unhealthy
Kathmandu,2024-01-10,2024,1,10,19,322,153.77,284.75,32.44,0.41,37.06,30.65,22.4,56.4,Hazardous
Kathmandu,2024-01-10,2024,1,10,20,371,177.11,282.23,44.23,0.67,24.22,42.96,17.1,58.8,Hazardous
Kathmandu,2024-01-10,2024,1,10,21,419,199.99,375.23,29.9,0.98,35.56,15.73,15.6,47.4,Hazardous
Kathmandu,2024-01-10,2024,1,10,22,268,128.08,199.12,41.91,0.75,25.04,20.49,16.1,43.7,Very_Unhealthy
Kathmandu,2024-01-10,2024,1,10,23,256,122.12,211.23,28.22,0.82,8.18,45.73,13.3,40.6,Very_Unhealthy
Kathmandu,2024-01-11,2024,1,11,0,204,97.2,180.73,38.5,1.03,30.31,37.72,11.9,36.4,Very_Unhealthy
Kathmandu,2024-01-11,2024,1,11,1,198,94.37,195.48,21.81,0.61,7.23,79.59,14.2,30.4,Unhealthy
Kathmandu,2024-01-11,2024,1,11,2,203,96.77,208.4,50.76,0.99,39.24,55.21,14.8,39.0,Very_Unhealthy
Kathmandu,2024-01-11,2024,1,11,3,200,95.67,171.65,54.78,1.12,18.15,57.79,18.3,35.5,Unhealthy
Kathmandu,2024-01-11,2024,1,11,4,187,89.19,174.58,41.49,0.78,30.48,25.59,15.9,36.2,Unhealthy
Kathmandu,2024-01-11,2024,1,11,5,226,107.97,162.21,46.94,0.79,23.62,67.64,21.6,41.3,Very_Unhealthy
Kathmandu,2024-01-11,2024,1,11,6,255,121.63,205.92,24.51,1.03,19.67,63.62,23.8,50.9,Very_Unhealthy
Kathmandu,2024-01-11,2024,1,11,7,291,138.84,294.15,24.04,0.33,25.92,59.23,25.4,50.1,Very_Unhealthy
Kathmandu,2024-01-11,2024,1,11,8,392,186.8,332.8,54.55,0.35,22.64,30.25,27.0,55.3,Hazardous
Kathmandu,2024-01-11,2024,1,11,9,332,158.26,327.76,43.92,0.91,16.22,31.12,27.5,56.7,Hazardous
Kathmandu,2024-01-11,2024,1,11,10,278,132.55,219.33,57.94,1.09,36.91,53.82,31.2,64.6,Very_Unhealthy
Kathmandu,2024-01-11,2024,1,11,11,222,106.17,191.0,57.66,0.9,32.5,32.31,24.4,69.4,Very_Unhealthy
Kathmandu,2024-01-11,2024,1,11,12,190,90.78,160.09,53.97,0.57,29.77,66.4,30.6,72.4,Unhealthy
Kathmandu,2024-01-11,2024,1,11,13,174,83.33,178.35,42.29,0.42,13.5,24.23,24.9,70.3,Unhealthy
Kathmandu,2024-01-11,2024,1,11,14,171,81.64,170.88,27.62,0.54,28.58,52.2,25.3,80.4,Unhealthy
Kathmandu,2024-01-11,2024,1,11,15,223,106.21,224.27,48.97,0.8,21.78,70.86,28.9,80.6,Very_Unhealthy
Kathmandu,2024-01-11,2024,1,11,16,195,92.89,140.33,24.69,1.2,21.76,26.98,30.4,81.8,Unhealthy
Kathmandu,2024-01-11,2024,1,11,17,234,111.67,214.75,42.08,1.0,18.32,47.36,25.3,77.7,Very_Unhealthy
Kathmandu,2024-01-11,2024,1,11,18,299,142.8,265.45,59.25,0.72,34.39,74.0,23.2,63.2,Very_Unhealthy
Kathmandu,2024-01-11,2024,1,11,19,369,176.15,309.94,28.85,0.43,14.13,75.43,17.7,62.8,Hazardous
Kathmandu,2024-01-11,2024,1,11,20,356,169.91,272.99,53.33,0.75,27.91,57.94,17.0,53.1,Hazardous
Kathmandu,2024-01-11,2024,1,11,21,401,191.1,321.07,45.67,0.74,10.89,65.65,18.6,40.4,Hazardous
Kathmandu,2024-01-11,2024,1,11,22,339,161.86,298.12,45.67,0.35,6.18,69.27,17.9,49.3,Hazardous
Kathmandu,2024-01-11,2024,1,11,23,243,116.13,251.04,36.5,1.06,13.1,59.5,12.6,34.9,Very_Unhealthy
Kathmandu,2024-01-12,2024,1,12,0,219,104.58,184.19,44.66,0.73,22.07,10.46,14.1,33.3,Very_Unhealthy
Kathmandu,2024-01-12,2024,1,12,1,176,84.15,158.72,30.99,1.18,5.6,66.92,16.7,36.0,Unhealthy
Kathmandu,2024-01-12,2024,1,12,2,180,85.74,183.21,25.96,0.47,23.43,67.07,11.9,36.4,Unhealthy
Kathmandu,2024-01-12,2024,1,12,3,202,96.39,162.62,36.24,0.81,39.66,25.81,14.8,38.0,Very_Unhealthy
Kathmandu,2024-01-12,2024,1,12,4,184,87.98,172.24,23.74,0.64,24.34,13.93,14.4,41.9,Unhealthy
Kathmandu,2024-01-12,2024,1,12,5,187,89.22,134.42,37.36,1.01,24.8,70.06,21.0,45.0,Unhealthy
Kathmandu,2024-01-12,2024,1,12,6,280,133.75,204.61,55.5,0.73,6.63,15.2,23.4,46.9,Very_Unhealthy
Kathmandu,2024-01-12,2024,1,12,7,371,176.86,379.88,21.32,1.14,16.01,77.3,26.1,46.8,Hazardous
Kathmandu,2024-01-12,2024,1,12,8,290,138.46,276.76,26.5,0.52,34.21,37.24,24.3,53.7,Very_Unhealthy
Kathmandu,2024-01-12,2024,1,12,9,318,151.48,322.29,25.6,1.19,30.35,45.06,26.0,66.0,Hazardous
Kathmandu,2024-01-12,2024,1,12,10,263,125.44,226.54,50.76,1.16,18.88,64.15,28.8,66.9,Very_Unhealthy
Kathmandu,2024-01-12,2024,1,12,11,198,94.75,144.09,39.62,0.62,37.94,40.23,28.8,81.5,Unhealthy
Kathmandu,2024-01-12,2024,1,12,12,187,89.47,139.58,48.52,0.37,10.4,59.82,27.3,67.1,Unhealthy
Kathmandu,2024-01-12,2024,1,12,13,173,82.57,160.49,24.26,0.3,15.79,35.19,29.6,70.8,Unhealthy
Kathmandu,2024-01-12,2024,1,12,14,197,93.94,153.23,36.32,0.32,17.39,16.51,30.0,70.2,Unhealthy
Kathmandu,2024-01-12,2024,1,12,15,213,101.53,194.8,31.67,0.65,7.96,73.08,26.8,77.8,Very_Unhealthy
Kathmandu,2024-01-12,2024,1,12,16,273,130.46,247.92,25.55,0.57,22.26,14.43,22.9,74.2,Very_Unhealthy
Kathmandu,2024-01-12,2024,1,12,17,282,134.47,242.61,23.08,0.53,13.63,53.75,22.0,71.3,Very_Unhealthy
Kathmandu,2024-01-12,2024,1,12,18,298,141.97,223.59,33.29,0.86,33.14,33.07,21.3,61.7,Very_Unhealthy
Kathmandu,2024-01-12,2024,1,12,19,454,216.42,375.35,58.97,0.42,16.22,76.31,21.5,52.9,Hazardous
Kathmandu,2024-01-12,2024,1,12,20,403,191.94,417.5,47.8,0.74,25.16,26.97,19.7,58.3,Hazardous
Kathmandu,2024-01-12,2024,1,12,21,363,173.16,305.32,24.56,0.81,25.73,48.19,17.2,46.2,Hazardous
Kathmandu,2024-01-12,2024,1,12,22,298,142.31,308.41,37.54,0.56,29.25,67.33,12.8,38.9,Very_Unhealthy
Kathmandu,2024-01-12,2024,1,12,23,269,128.5,264.32,45.33,0.52,28.05,60.07,12.3,43.4,Very_Unhealthy
Kathmandu,2024-01-13,2024,1,13,0,198,94.39,207.05,40.26,1.13,29.21,48.06,13.2,33.7,Unhealthy
Kathmandu,2024-01-13,2024,1,13,1,198,94.73,194.53,41.48,0.87,7.97,63.83,11.6,42.2,Unhealthy
Kathmandu,2024-01-13,2024,1,13,2,186,88.72,173.26,47.1,0.66,31.34,77.6,13.5,46.0,Unhealthy
Kathmandu,2024-01-13,2024,1,13,3,212,101.15,182.2,40.43,0.77,25.32,50.27,17.9,35.9,Very_Unhealthy
Kathmandu,2024-01-13,2024,1,13,4,181,86.48,176.48,33.8,0.32,8.66,39.12,18.7,33.7,Unhealthy
Kathmandu,2024-01-13,2024,1,13,5,202,96.31,209.3,25.67,0.58,20.94,24.48,23.5,47.2,Very_Unhealthy
Kathmandu,2024-01-13,2024,1,13,6,226,107.72,194.63,32.01,1.03,9.03,69.44,22.2,43.8,Very_Unhealthy
Kathmandu,2024-01-13,2024,1,13,7,284,135.7,265.1,59.36,0.52,11.11,21.21,23.5,47.7,Very_Unhealthy
Kathmandu,2024-01-13,2024,1,13,8,259,123.61,205.48,45.62,0.69,6.02,52.99,24.1,52.9,Very_Unhealthy
Kathmandu,2024-01-13,2024,1,13,9,321,153.26,251.06,48.19,0.49,31.33,66.61,26.0,58.0,Hazardous
Kathmandu,2024-01-13,2024,1,13,10,265,126.65,267.29,38.3,0.54,35.19,46.94,29.3,66.4,Very_Unhealthy
Kathmandu,2024-01-13,2024,1,13,11,233,111.12,216.4,43.48,0.61,34.59,53.22,27.5,66.0,Very_Unhealthy
Kathmandu,2024-01-13,2024,1,13,12,212,101.3,173.04,25.36,0.41,15.69,22.81,27.1,71.1,Very_Unhealthy
Kathmandu,2024-01-13,2024,1,13,13,191,91.36,181.39,25.51,0.65,11.5,54.49,27.7,74.0,Unhealthy
Kathmandu,2024-01-13,2024,1,13,14,188,89.82,197.61,25.61,0.58,20.79,13.75,26.2,70.6,Unhealthy
Kathmandu,2024-01-13,2024,1,13,15,196,93.78,164.24,52.61,1.17,22.69,44.65,28.7,74.4,Unhealthy
Kathmandu,2024-01-13,2024,1,13,16,213,101.76,212.48,21.23,0.98,15.22,29.24,24.1,70.7,Very_Unhealthy
Kathmandu,2024-01-13,2024,1,13,17,260,124.22,233.08,49.7,0.99,24.24,17.92,25.2,73.0,Very_Unhealthy
Kathmandu,2024-01-13,2024,1,13,18,356,169.76,352.47,21.66,0.95,24.12,79.28,24.3,60.0,Hazardous
Kathmandu,2024-01-13,2024,1,13,19,420,200.31,314.83,31.91,1.2,20.74,34.4,21.5,54.3,Hazardous
Kathmandu,2024-01-13,2024,1,13,20,409,195.19,428.58,52.43,0.83,17.27,59.75,16.0,55.5,Hazardous
Kathmandu,2024-01-13,2024,1,13,21,342,163.24,317.16,28.26,0.49,7.08,34.56,16.9,51.7,Hazardous
Kathmandu,2024-01-13,2024,1,13,22,307,146.58,253.09,30.69,1.07,39.49,57.55,17.5,44.1,Hazardous
Kathmandu,2024-01-13,2024,1,13,23,239,114.04,178.66,56.75,1.19,35.35,18.88,17.7,39.2,Very_Unhealthy
Kathmandu,2024-01-14,2024,1,14,0,206,98.22,196.25,47.05,0.74,25.21,28.81,12.9,40.9,Very_Unhealthy
Kathmandu,2024-01-14,2024,1,14,1,167,79.56,142.4,55.21,0.38,23.05,29.48,11.6,37.4,Unhealthy
Kathmandu,2024-01-14,2024,1,14,2,213,101.79,220.39,50.97,0.96,30.58,42.09,14.3,34.9,Very_Unhealthy
Kathmandu,2024-01-14,2024,1,14,3,198,94.35,185.38,41.38,0.5,20.04,24.83,15.9,36.8,Unhealthy
Kathmandu,2024-01-14,2024,1,14,4,196,93.36,162.11,39.41,0.61,28.89,13.39,21.7,33.1,Unhealthy
Kathmandu,2024-01-14,2024,1,14,5,202,96.46,151.41,24.97,1.07,20.45,10.05,20.4,36.5,Very_Unhealthy
Kathmandu,2024-01-14,2024,1,14,6,271,129.34,256.35,26.36,1.14,14.59,55.82,21.6,48.9,Very_Unhealthy
Kathmandu,2024-01-14,2024,1,14,7,343,163.75,274.33,26.62,0.66,15.69,58.96,21.1,56.1,Hazardous
Kathmandu,2024-01-14,2024,1,14,8,344,163.85,326.48,25.31,0.5,28.8,10.65,28.9,59.6,Hazardous
Kathmandu,2024-01-14,2024,1,14,9,310,148.07,294.19,36.89,0.42,7.48,36.81,30.1,49.3,Hazardous
Kathmandu,2024-01-14,2024,1,14,10,253,120.78,207.65,50.94,0.98,9.66,79.51,28.0,66.6,Very_Unhealthy
Kathmandu,2024-01-14,2024,1,14,11,207,98.91,158.26,46.0,0.7,30.29,53.97,29.5,69.0,Very_Unhealthy
Kathmandu,2024-01-14,2024,1,14,12,212,101.19,200.41,24.02,0.98,25.64,36.88,31.7,73.4,Very_Unhealthy
Kathmandu,2024-01-14,2024,1,14,13,190,90.88,197.61,31.08,0.38,24.37,52.0,29.3,76.3,Unhealthy
Kathmandu,2024-01-14,2024,1,14,14,171,81.74,162.13,32.07,0.77,22.83,62.35,26.8,78.4,Unhealthy
Kathmandu,2024-01-14,2024,1,14,15,180,85.92,146.66,58.19,0.75,8.95,44.97,31.7,77.2,Unhealthy
Kathmandu,2024-01-14,2024,1,14,16,200,95.34,208.26,25.28,1.07,24.89,35.58,24.6,81.6,Unhealthy
Kathmandu,2024-01-14,2024,1,14,17,255,121.48,240.29,50.81,0.32,7.36,28.35,24.5,59.2,Very_Unhealthy
Kathmandu,2024-01-14,2024,1,14,18,326,155.35,318.86,40.04,0.67,29.56,15.77,22.2,59.4,Hazardous
Kathmandu,2024-01-14,2024,1,14,19,367,174.98,328.2,32.4,0.76,12.11,66.56,18.7,58.0,Hazardous
Kathmandu,2024-01-14,2024,1,14,20,354,168.87,328.28,22.64,0.93,30.55,69.25,17.5,58.1,Hazardous
Kathmandu,2024-01-14,2024,1,14,21,321,153.07,235.81,38.13,0.85,15.83,61.92,18.2,52.0,Hazardous
Kathmandu,2024-01-14,2024,1,14,22,314,149.77,298.86,58.12,0.77,32.4,60.45,14.1,44.3,Hazardous
Kathmandu,2024-01-14,2024,1,14,23,245,116.79,188.83,30.75,1.1,32.0,12.05,16.7,45.8,Very_Unhealthy
Kathmandu,2024-01-15,2024,1,15,0,201,96.12,148.47,23.08,0.71,17.6,44.97,12.5,36.4,Very_Unhealthy
Kathmandu,2024-01-15,2024,1,15,1,171,81.58,154.75,24.12,0.82,30.3,25.99,13.2,37.9,Unhealthy
Kathmandu,2024-01-15,2024,1,15,2,190,90.72,190.88,35.32,0.44,37.59,70.02,15.0,35.2,Unhealthy
Kathmandu,2024-01-15,2024,1,15,3,219,104.35,196.91,36.77,0.59,19.57,60.42,19.2,32.3,Very_Unhealthy
Kathmandu,2024-01-15,2024,1,15,4,199,94.93,167.17,27.17,1.02,39.35,76.79,18.8,29.1,Unhealthy
Kathmandu,2024-01-15,2024,1,15,5,215,102.42,158.57,53.79,0.59,24.36,10.56,18.3,41.6,Very_Unhealthy
Kathmandu,2024-01-15,2024,1,15,6,265,126.23,216.19,43.67,0.74,32.04,23.68,24.5,41.8,Very_Unhealthy
Kathmandu,2024-01-15,2024,1,15,7,286,136.44,290.65,20.26,0.67,13.15,34.25,24.2,46.8,Very_Unhealthy
Kathmandu,2024-01-15,2024,1,15,8,376,179.15,387.98,53.96,0.95,8.64,47.09,22.5,60.9,Hazardous
Kathmandu,2024-01-15,2024,1,15,9,311,148.15,246.92,59.88,0.94,8.26,74.49,27.0,60.2,Hazardous
Kathmandu,2024-01-15,2024,1,15,10,279,133.21,265.16,23.4,0.39,9.67,67.4,27.5,57.5,Very_Unhealthy
Kathmandu,2024-01-15,2024,1,15,11,257,122.69,190.47,58.57,0.51,14.13,32.05,27.8,67.4,Very_Unhealthy
Kathmandu,2024-01-15,2024,1,15,12,210,100.13,201.73,22.99,0.48,32.3,50.93,27.1,71.0,Very_Unhealthy
Kathmandu,2024-01-15,2024,1,15,13,211,100.78,162.13,36.26,0.78,38.76,24.53,30.9,78.2,Very_Unhealthy
Kathmandu,2024-01-15,2024,1,15,14,192,91.9,145.57,53.06,0.93,6.41,68.51,30.4,78.3,Unhealthy
Kathmandu,2024-01-15,2024,1,15,15,231,110.03,190.3,34.23,0.76,28.7,28.21,28.9,76.0,Very_Unhealthy
Kathmandu,2024-01-15,2024,1,15,16,228,108.82,194.03,29.99,0.72,33.14,19.79,26.0,66.0,Very_Unhealthy
Kathmandu,2024-01-15,2024,1,15,17,272,129.94,196.0,25.23,1.04,18.03,54.12,26.8,59.2,Very_Unhealthy
Kathmandu,2024-01-15,2024,1,15,18,289,138.01,232.03,22.58,1.11,20.52,19.02,19.9,65.3,Very_Unhealthy
Kathmandu,2024-01-15,2024,1,15,19,362,172.6,368.25,21.71,0.71,10.88,50.17,20.8,57.0,Hazardous
Kathmandu,2024-01-15,2024,1,15,20,409,195.16,296.77,28.59,0.47,14.79,71.84,16.2,54.0,Hazardous
Kathmandu,2024-01-15,2024,1,15,21,348,166.11,253.2,31.8,0.67,24.27,14.27,15.2,47.8,Hazardous
Kathmandu,2024-01-15,2024,1,15,22,312,148.69,243.8,45.23,1.02,32.82,79.26,16.1,48.7,Hazardous
Kathmandu,2024-01-15,2024,1,15,23,239,113.82,233.04,39.39,1.12,22.58,37.19,12.7,44.7,Very_Unhealthy
Kathmandu,2024-01-16,2024,1,16,0,203,97.0,160.37,22.34,1.19,23.53,63.68,15.6,43.2,Very_Unhealthy
Kathmandu,2024-01-16,2024,1,16,1,175,83.61,183.92,46.27,0.54,33.57,74.21,15.2,35.4,Unhealthy
Kathmandu,2024-01-16,2024,1,16,2,258,122.97,203.35,34.19,1.06,34.58,22.33,17.4,39.1,Very_Unhealthy
Kathmandu,2024-01-16,2024,1,16,3,167,80.0,153.17,56.56,0.33,29.52,76.33,17.4,29.9,Unhealthy
Kathmandu,2024-01-16,2024,1,16,4,176,84.13,137.28,39.69,0.58,22.17,16.32,17.0,45.9,Unhealthy
Kathmandu,2024-01-16,2024,1,16,5,212,101.11,168.12,20.03,1.13,12.05,19.13,20.4,45.7,Very_Unhealthy
Kathmandu,2024-01-16,2024,1,16,6,243,115.84,242.23,43.46,1.13,32.1,69.25,17.6,44.6,Very_Unhealthy
Kathmandu,2024-01-16,2024,1,16,7,316,150.74,316.92,57.68,0.66,8.54,31.12,25.9,48.9,Hazardous
Kathmandu,2024-01-16,2024,1,16,8,352,167.69,362.89,45.97,0.46,38.91,58.55,26.9,57.6,Hazardous
Kathmandu,2024-01-16,2024,1,16,9,234,111.61,239.98,43.56,0.46,15.74,58.19,28.0,57.4,Very_Unhealthy
Kathmandu,2024-01-16,2024,1,16,10,283,135.12,292.43,59.77,1.17,6.13,52.17,31.2,68.8,Very_Unhealthy
Kathmandu,2024-01-16,2024,1,16,11,208,99.46,213.32,42.62,1.14,9.92,62.17,31.1,68.6,Very_Unhealthy
Kathmandu,2024-01-16,2024,1,16,12,204,97.52,157.74,48.36,0.88,36.03,41.26,35.7,73.6,Very_Unhealthy
Kathmandu,2024-01-16,2024,1,16,13,191,91.29,153.89,30.27,0.4,5.04,37.02,29.7,75.8,Unhealthy
Kathmandu,2024-01-16,2024,1,16,14,192,91.84,194.62,41.84,0.39,21.78,70.48,23.7,71.1,Unhealthy
Kathmandu,2024-01-16,2024,1,16,15,205,98.02,191.7,22.95,1.06,15.32,32.31,27.2,72.1,Very_Unhealthy
Kathmandu,2024-01-16,2024,1,16,16,231,110.13,178.31,41.88,1.11,8.26,51.58,25.8,67.7,Very_Unhealthy
Kathmandu,2024-01-16,2024,1,16,17,289,138.03,266.33,57.7,0.45,36.14,21.0,23.6,69.3,Very_Unhealthy
Kathmandu,2024-01-16,2024,1,16,18,332,158.41,258.68,49.2,0.54,14.85,26.63,22.8,62.9,Hazardous
Kathmandu,2024-01-16,2024,1,16,19,313,149.38,229.27,26.14,0.62,19.97,30.62,16.5,56.8,Hazardous
Kathmandu,2024-01-16,2024,1,16,20,364,173.7,284.84,31.67,0.37,34.53,31.58,15.7,57.4,Hazardous
Kathmandu,2024-01-16,2024,1,16,21,373,177.75,316.08,23.65,0.79,11.47,71.98,13.4,50.2,Hazardous
Kathmandu,2024-01-16,2024,1,16,22,292,139.08,234.26,30.74,0.36,31.33,56.72,16.7,42.2,Very_Unhealthy
Kathmandu,2024-01-16,2024,1,16,23,264,125.79,196.23,58.83,0.83,24.38,68.86,12.9,45.0,Very_Unhealthy
Kathmandu,2024-01-17,2024,1,17,0,204,97.56,182.91,55.27,0.73,7.76,73.19,12.1,40.7,Very_Unhealthy
Kathmandu,2024-01-17,2024,1,17,1,179,85.63,171.25,52.02,0.91,26.71,18.42,10.0,35.6,Unhealthy
Kathmandu,2024-01-17,2024,1,17,2,196,93.78,205.3,25.05,0.68,39.59,40.48,13.8,42.2,Unhealthy
Kathmandu,2024-01-17,2024,1,17,3,190,90.8,199.58,30.32,1.12,37.0,14.69,13.7,30.2,Unhealthy
Kathmandu,2024-01-17,2024,1,17,4,185,88.12,152.29,54.94,1.01,26.81,46.58,19.3,37.0,Unhealthy
Kathmandu,2024-01-17,2024,1,17,5,239,113.92,204.34,43.52,0.98,37.89,74.74,19.0,42.0,Very_Unhealthy
Kathmandu,2024-01-17,2024,1,17,6,244,116.28,197.71,36.44,0.64,22.0,52.63,21.6,41.4,Very_Unhealthy
Kathmandu,2024-01-17,2024,1,17,7,304,144.93,221.2,44.35,0.92,6.36,72.27,23.9,52.0,Hazardous
Kathmandu,2024-01-17,2024,1,17,8,326,155.67,314.77,20.81,1.04,15.61,29.62,27.3,62.5,Hazardous
Kathmandu,2024-01-17,2024,1,17,9,279,132.9,245.08,54.76,0.42,39.1,41.02,27.4,58.5,Very_Unhealthy
Kathmandu,2024-01-17,2024,1,17,10,264,125.87,225.53,28.46,1.04,30.93,63.16,27.5,63.4,Very_Unhealthy
Kathmandu,2024-01-17,2024,1,17,11,204,97.46,205.34,26.36,0.58,22.74,19.5,30.8,64.8,Very_Unhealthy
Kathmandu,2024-01-17,2024,1,17,12,225,107.14,162.89,53.48,0.52,20.98,74.26,26.7,75.0,Very_Unhealthy
Kathmandu,2024-01-17,2024,1,17,13,232,110.61,220.47,40.21,0.87,9.34,12.14,29.2,81.7,Very_Unhealthy
Kathmandu,2024-01-17,2024,1,17,14,180,85.73,139.25,33.99,0.45,36.31,62.43,30.9,78.7,Unhealthy
Kathmandu,2024-01-17,2024,1,17,15,185,88.18,174.78,26.52,0.82,38.77,70.0,27.2,78.2,Unhealthy
Kathmandu,2024-01-17,2024,1,17,16,202,96.55,163.02,51.21,0.99,5.31,73.81,23.6,71.6,Very_Unhealthy
Kathmandu,2024-01-17,2024,1,17,17,262,125.2,244.53,30.1,1.02,15.69,77.69,23.9,68.8,Very_Unhealthy
Kathmandu,2024-01-17,2024,1,17,18,294,140.37,247.54,38.67,0.91,33.85,37.8,20.4,63.2,Very_Unhealthy
Kathmandu,2024-01-17,2024,1,17,19,392,186.93,293.78,53.73,0.64,27.66,52.63,17.0,59.8,Hazardous
Kathmandu,2024-01-17,2024,1,17,20,387,184.32,284.71,54.46,0.54,29.89,72.47,18.9,60.7,Hazardous
Kathmandu,2024-01-17,2024,1,17,21,365,174.17,297.69,55.99,1.02,33.08,52.0,18.3,55.3,Hazardous
Kathmandu,2024-01-17,2024,1,17,22,290,138.11,276.9,30.38,0.68,18.59,12.47,12.5,37.3,Very_Unhealthy
Kathmandu,2024-01-17,2024,1,17,23,185,88.37,176.36,49.06,0.5,23.71,64.94,13.1,39.7,Unhealthy
Kathmandu,2024-01-18,2024,1,18,0,220,105.12,195.01,55.06,0.46,8.42,18.96,12.3,42.0,Very_Unhealthy
Kathmandu,2024-01-18,2024,1,18,1,165,78.71,132.31,27.32,0.91,16.75,16.25,15.5,29.3,Unhealthy
Kathmandu,2024-01-18,2024,1,18,2,176,84.04,144.12,30.42,0.56,34.79,42.94,17.7,35.9,Unhealthy
Kathmandu,2024-01-18,2024,1,18,3,179,85.59,180.29,22.85,1.1,22.52,70.72,12.2,30.9,Unhealthy
Kathmandu,2024-01-18,2024,1,18,4,188,89.53,137.68,28.01,0.67,24.93,73.46,19.1,39.0,Unhealthy
Kathmandu,2024-01-18,2024,1,18,5,206,98.27,178.89,51.16,0.74,27.09,22.38,18.6,46.7,Very_Unhealthy
Kathmandu,2024-01-18,2024,1,18,6,253,120.67,204.11,50.58,0.74,31.72,16.16,21.9,45.2,Very_Unhealthy
Kathmandu,2024-01-18,2024,1,18,7,291,138.98,268.25,58.61,0.64,6.32,23.96,22.7,46.8,Very_Unhealthy
Kathmandu,2024-01-18,2024,1,18,8,335,159.6,275.4,47.07,0.86,13.71,58.55,26.2,56.3,Hazardous
Kathmandu,2024-01-18,2024,1,18,9,293,139.62,243.08,43.55,0.45,33.83,30.87,29.0,63.0,Very_Unhealthy
Kathmandu,2024-01-18,2024,1,18,10,244,116.48,223.35,59.82,0.61,36.55,35.15,32.0,60.6,Very_Unhealthy
Kathmandu,2024-01-18,2024,1,18,11,254,121.01,197.47,36.14,0.51,30.45,19.18,34.0,66.3,Very_Unhealthy
Kathmandu,2024-01-18,2024,1,18,12,197,94.2,152.44,21.49,1.09,13.95,47.43,27.3,68.4,Unhealthy
Kathmandu,2024-01-18,2024,1,18,13,218,104.1,159.69,46.14,0.32,29.14,39.17,32.7,74.1,Very_Unhealthy
Kathmandu,2024-01-18,2024,1,18,14,180,85.87,157.32,45.21,0.57,28.16,56.37,30.6,78.5,Unhealthy
Kathmandu,2024-01-18,2024,1,18,15,230,109.95,185.71,53.23,0.39,30.16,18.24,26.8,73.0,Very_Unhealthy
Kathmandu,2024-01-18,2024,1,18,16,230,109.95,180.21,40.93,0.48,29.62,30.67,26.6,73.3,Very_Unhealthy
